site_id,m_host,prefixes,post response
1668099799962008096,SUXNFP01,['10.59.144.0/22'],
1668099865595024096,SUXNTP01,['10.59.148.0/22'],
1667585353447007196,IADSHP01,['10.102.80.0/22'],
1667585479429019296,DSMRDP01,['10.139.160.0/22'],
1667585209331016796,HGRSHP01,['10.106.60.0/22'],
1668158411312021396,ISPCLP01,['10.109.112.0/22'],
1668158165037011296,INDSHP01,['10.135.80.0/22'],
1668158230443020696,ICTSHP01,['10.138.104.0/22'],
1668158342264011596,LITRDP01,['10.124.120.0/22'],
1668158794865021696,KWCSHP01,['10.158.224.0/22'],
1668158982204001196,IPLTSP01,['10.155.196.0/22'],
1668158718774023296,ICTWKP01,['10.135.20.0/22'],
1668159197377006596,LANEAP01,['10.135.204.0/22'],
1668159257837021496,LEBRIP01,['10.99.88.0/22'],
1668530674423017196,HQKESP01,['10.114.72.0/22'],
1668159399571019596,LBBTSP01,['10.153.108.0/22'],
1666829775735020596,PHXDRP01,"['10.73.92.0/22', '10.153.92.0/22']",
1668159330063000396,LANWEP01,['10.129.120.0/22'],
1668159479284013296,LEETSP01,['10.119.144.0/22'],
1668160104744004596,LASGRP01,['10.149.112.0/22'],
1668159551855005196,LASPRP01,['10.156.120.0/22'],
1668539704137023796,SACWIP01,['10.69.116.0/22'],
1668160308421025396,LAXRIP01,['10.158.60.0/22'],
1668160432487023596,MKERAP01,['10.132.252.0/22'],
1668160520170024596,MBSRIP01,['10.136.244.0/22'],
1668160376006007296,MCNSHP01,['10.123.216.0/22'],
1668160641154025496,MBSTPP01,['10.139.128.0/22'],
1668160580894001096,MEMMEP01,['10.112.96.0/22'],
1668638659749001896,CUNLAP01,['10.44.4.0/22'],
1668160770392002096,MEMRIP01,['10.112.52.0/22'],
1668160943179015496,ILERIP01,['10.152.152.0/22'],
1668160995291019396,MNZTSP01,['10.105.0.0/22'],
1668161057573021496,MSNRIP01,['10.131.44.0/22'],
1668161182725005096,MOBMCP01,['10.114.228.0/22'],
1668161113941009996,NYCMDP01,['10.100.72.0/22'],
1668161232229003896,MSYACP01,['10.125.8.0/22'],
1668161336493000196,NYCQCP01,['10.108.232.0/22'],
1668161282104008596,NYCRIP01,['10.104.100.0/22'],
1668161387234016796,MSYAKP01,['10.124.48.0/22'],
1668161619225021896,OAKPHP01,['10.146.240.0/22'],
1668161557957007996,NYCRLP01,['10.109.216.0/22'],
1668779274388022496,DPSSKP01,['10.178.16.0/22'],
1669040865122007296,BERSIP01,['10.230.188.0/22'],
1668686240817024396,PHLRLP01,['10.106.164.0/22'],
1668682125186020596,PHLFAP01,['10.103.88.0/22'],
1668686384926009796,PHLMGP01,['10.105.128.0/22'],
1668159069426011496,KOAMCR01,['10.162.120.0/22'],
1668688547895020596,PDXPDP01,['10.152.8.0/22'],
1669106352091017896,TPEFTP01,['10.178.116.0/22'],
1668687398418009496,PITMVP01,['10.102.160.0/22'],
1669130916906009296,MCOSTP01,['10.38.180.0/22'],
1668689601566015996,PHXRPP01,['10.149.76.0/22'],
1668687285788023196,PITPMP01,['10.108.156.0/22'],
1668688899505017296,PHXTSP01,['10.149.80.0/22'],
1669029978374025396,SATJWP01,"['10.159.4.0/22', '10.159.0.0/22']",
1669154240835018196,SATJWP02,['10.149.204.0/22'],
1668160696797004396,MFERIP01,['10.149.60.0/22'],
1669225248280014096,BOS46P01,['10.26.244.0/22'],
1669644382899006796,NBOMJP01,['10.178.20.0/22'],
1669299917359001996,RDUCPP01,['10.112.236.0/22'],
1669647413608011096,DOHKWP01,['10.178.108.0/22'],
1669305132070002496,RSWNSP01,['10.122.104.0/22'],
1669306101968007796,PWMDTP01,['10.107.220.0/22'],
1669308115793007296,RDURLP01,['10.114.148.0/22'],
1669309284071016496,RSWRIP01,['10.114.192.0/22'],
1669307016680022496,RDMTSP01,['10.153.156.0/22'],
1668160171744019596,LEXKEP01,['10.130.140.0/22'],
1669309927178022696,SLERIP01,['10.145.220.0/22'],
1669311601115016196,SBNMSP01,['10.128.240.0/22'],
1669311319784020796,SAVAAP01,['10.121.232.0/22'],
1669344312956013496,SHDHRP01,['10.107.212.0/22'],
1669344586310025096,SACFVP01,['10.150.100.0/22'],
1669749481708020796,LAXAVP01,['10.70.208.0/22'],
1669345447305010296,SCKRIP01,['10.146.192.0/22'],
1669751368388009396,LAXOXP01,['10.70.204.0/22'],
1669344842346020396,PUWRIP01,['10.158.44.0/22'],
1669304626929002196,SCRFIP01,['10.102.144.0/22'],
1669302069367007396,SDFLAP01,['10.137.216.0/22'],
1669304854973003996,SHDRIP01,['10.107.108.0/22'],
1669825776526013496,MCIAS-MCITXP01,['10.59.152.0/22'],
1669306377448008196,SCKSFP01,['10.150.104.0/22'],
1669306191862000996,SJCRIP01,['10.148.200.0/22'],
1669835830115018396,SLCLGP01,['10.155.248.0/22'],
1669306575813020696,SEABOP01,['10.146.112.0/22'],
1669305154225016596,SRQRZP01,"['10.115.248.0/22', '10.115.251.17/32', '10.35.248.0/22']",
1669343708967006296,SAFNMP01,['10.147.96.0/22'],
1669302862141003696,STLBWP01,['10.138.28.0/22'],
1669307602705002996,SLCTOP01,['10.157.92.0/22'],
1669307291700006896,SNASJP01,['10.157.160.0/22'],
1669356533491007896,SRQRZP02,['10.115.251.18/32'],
1669307757372003496,SNAVOP01,['10.151.88.0/22'],
1669912033886015996,SRQRZP03,[],
1669998009531002096,TPAPKP01,['10.119.248.0/22'],
1669996402997000296,TYSRIP01,['10.114.124.0/22'],
1669999894602006196,VELSHP01,['10.156.184.0/22'],
1669996598062024096,TYSTSP01,['10.113.16.0/22'],
1669998124092025096,TPAPKP02,['10.39.248.0/22'],
1669996736169020796,TYSSPP01,['10.114.184.0/22'],
1670000194391024796,TULTSP01,['10.155.208.0/22'],
1669999570985021496,TUSTHP01,['10.155.108.0/22'],
1669994016437022896,WASFTP01,['10.96.236.0/22'],
1669996888179008796,PNSPSP01,['10.116.140.0/22'],
1670000310581023296,WCORIP01,['10.149.28.0/22'],
1669994226116022496,WASPWP01,['10.96.108.0/22'],
1669998583106024296,YGKFIP01,['10.128.52.0/22'],
1669994353619006996,YNGRIP01,['10.100.16.0/22'],
1669994897175022696,RFDILP01,['10.131.52.0/22'],
1670376853064002096,AKLJWP01,['10.178.88.0/22'],
1669994502091001796,YQMRIP01,['10.138.16.0/22'],
1669990045021014996,WGOTSP01,['10.108.24.0/22'],
1669996038989024596,YQARIP01,['10.128.248.0/22'],
1670416800884000596,ATLVRP01,['10.38.124.0/22'],
1669995472046010496,YOWAPP01,['10.139.132.0/22'],
1669996339531021896,WASPRP01,['10.109.92.0/22'],
1669658686819021896,LAXEAP01,['10.71.8.0/22'],
1669997353564018096,VPSTSP01,['10.124.212.0/22'],
1669997341984022196,YOWOEP01,['10.138.236.0/22'],
1669994145039021096,YHZMCP01,['10.136.231.96/28'],
1669999153102017096,YYTCYP01,['10.136.224.0/22'],
1669997955705002596,YYZFSP01,['10.128.24.0/22'],
1669999598748001496,YULDTP01,['10.139.156.0/22'],
1669999747108008696,YYCAPP01,"['10.142.224.0/22', '10.142.228.0/22']",
1669999839808017696,YXECYP01,['10.140.4.0/22'],
1669995064916023296,YTRTSP01,['10.134.120.0/22'],
1669999985956005596,YKFFIP01,['10.137.204.0/22'],
1670000374792006596,WASRFP01,['10.104.128.0/22'],
1670000085650022296,YYZBPP01,['10.133.252.0/22'],
1670579101308021196,JKTAKP01,['10.178.60.0/22'],
1670596932066007596,SYRSHP01,['10.108.84.0/22'],
1670596803764008196,TTNSHP01,['10.98.168.0/22'],
1669995031351001896,WDGSHP01,['10.157.168.0/22'],
1670860313895022996,FLLTAP01,['10.38.176.0/22'],
1668158876087009296,INDSDP01,['10.138.164.0/22'],
1668160823674024096,LRUSSP01,['10.150.168.0/22'],
1668160238284017596,LASRIP01,['10.144.88.0/22'],
1664277693846005996,KWICYP01,['10.161.224.0/22'],
1670848631211020796,FLOCSP01,['10.38.164.0/22'],
1666978016093007996,RDUCTP01,['10.119.128.0/22'],
1670848769601017596,EGEFAP01,['10.59.64.0/22'],
1664551068800002896,TPLRIP01,['10.154.216.0/22'],
1661552660701024696,COSFIP01,['10.133.132.0/22'],
1667585143407023096,HOURNP01,['10.158.176.0/22'],
1666978352870024196,MBSFIP01,['10.133.28.0/22'],
1667583886759015896,DENRSP01,['10.135.188.0/22'],
1664548508262002996,SATTSP01,['10.154.192.0/22'],
1665699519524006796,DENTAP01,['10.139.24.0/22'],
1667585787605004096,HOUBTP01,['10.155.116.0/22'],
1671120699854017196,SLCLDP01,['10.70.124.0/22'],
1667585913051014196,HNMMCP01,['10.162.124.0/22'],
1671191049424009796,CUNXRP01,['10.44.28.0/22'],
1671553267967011496,BHMNPP01,['10.38.84.0/22'],
1668688211046004296,PHXBDP01,['10.157.248.0/22'],
1670595386090017996,PHXMCP01,['10.146.88.0/22'],
1670595498096005196,PHXMHP01,['10.155.172.0/22'],
1671733981798004396,SEACAP01,['10.71.40.0/22'],
1670951495524008496,WASNNP01,['10.70.244.0/22'],
1671655933150002496,HOUWLP01,['10.152.112.0/22'],
1672135555622023196,PNHFIP01,['10.178.80.0/22'],
1672247826153013596,CHSTRP01,['10.38.160.0/22'],
1662751828896024696,DENOOP01,['10.142.236.0/22'],
1662751783448004596,DENOFP01,['10.142.232.0/22'],
1673248075292009296,CJJCYP01,['10.178.52.0/22'],
1672831676742002996,ATLGIP01,['10.123.164.0/22'],
1672832182166007596,YYZRZP01,['10.138.180.0/22'],
1672831508713023596,MIAHDP01,['10.123.116.0/22'],
1672831430011023796,MSYNSP01,['10.122.216.0/22'],
1672831593599010496,OXRCRP01,['10.156.212.0/22'],
1672831811577016896,WASLVP01,['10.105.156.0/22'],
1672831900568020896,ATLABP01,['10.119.104.0/22'],
1672832400038017696,YYZTMP01,['10.131.228.0/22'],
1672831972606004096,BOSDMP01,['10.103.120.0/22'],
1667585969498004796,HLNRIP01,['10.130.112.0/22'],
1668682426734020696,OKCTSP01,['10.158.36.0/22'],
1672833156412022496,BOSELP01,['10.31.200.0/22'],
1672832604722015396,YYZWIP01,['10.60.224.0/22'],
1672832956675021196,MCIWIP01,"['10.62.200.0/22', '10.62.184.0/22']",
1672832731252008396,ASERAP01,['10.137.76.0/22'],
1672832812670003096,LGBRIP01,['10.156.36.0/22'],
1672833244459014096,BOSALP01,['10.31.216.0/22'],
1673355802920018296,FAOAKP01,['10.240.12.0/22'],
1672846172614017396,WASWEP01,['10.97.116.0/22'],
1672843539853009396,YOWWIP01,['10.63.236.0/22'],
1672844628114019496,CLTCCP01,['10.112.232.0/22'],
1672844898206012696,SRQ40P01,[],
1672844157745011696,YEGWIP01,['10.61.236.0/22'],
1672845542355022296,DALDWP01,['10.70.104.0/22'],
1672844280875012696,YYCDTP01,['10.132.32.0/22'],
1672845803454002796,SEAWHP01,['10.77.36.0/22'],
1672847477233022496,DTWCWP01,['10.63.36.0/22'],
1672845896299016796,WASRTP01,['10.104.12.0/22'],
1672847604464019096,YYZTCP01,['10.60.236.0/22'],
1663185921012012596,YULSIP01,['10.61.132.0/22'],
1673544520338015696,BNAAAP01,['10.38.80.0/22'],
1672847704108024396,SACSIP01,['10.77.132.0/22'],
1672848221080023496,ILEGTP01,['10.78.172.0/22'],
1672848372704007396,LGBMCP01,"['10.148.3.64/27', '10.148.2.0/25', '10.148.0.0/22']",
1673547548581014996,TPACLP01,['10.38.72.0/22'],
1672847817391009396,RNORZP01,['10.159.16.0/21'],
1673618852738024196,CLERZP01,['10.104.0.0/22'],
1672832878684004596,SAVWIP01,['10.41.244.0/22'],
1673971149916009396,CAECSP01,['10.38.168.0/22'],
1673618957476009096,CHIJWP01,['10.143.124.0/22'],
1673619037253006596,TUSRZP01,['10.159.12.0/22'],
1673980525244021896,OAKADP01,['10.70.144.0/22'],
1673619596695015196,SEASIP01,['10.77.40.0/22'],
1672833077623023596,AHNRZP01,['10.116.44.0/22'],
1673980356711016896,OAKRDP01,['10.70.148.0/22'],
1674040402390014996,MCTALP01,['10.178.144.0/22'],
1673619699147022996,MIABBP01,['10.113.12.0/22'],
1673633550772002596,BDRCTP01,['10.104.116.0/22'],
1674054422187013096,NYCXBP01,['10.27.20.0/22'],
1673620022572000396,ATLRZP01,['10.119.200.0/22'],
1673619857135012396,MIAMBP01,['10.113.20.0/22'],
1672311641388004596,RDUWRP01,['10.38.36.0/22'],
1673633325619005196,LAXIRP01,['10.148.8.0/22'],
1673619933328010696,SFOBGP01,['10.148.132.0/22'],
1674119768880015096,SJUBRP01,['10.161.84.0/22'],
1673634099113001596,DALGTP01,['10.159.32.0/20'],
1673634591965016796,HOUXRP01,['10.78.184.0/22'],
1673634171149011996,SANCIP01,['10.148.36.0/22'],
1673634452631023396,SEAWIP01,['10.77.32.0/22'],
1673634323778009396,AUSWHP01,['10.79.212.0/22'],
1674219871522012496,CLTRZP01,['10.127.0.0/21'],
1671639755686019296,TPAPAP01,['10.38.156.0/22'],
1674236850100003996,PHLAKP01,['10.101.176.0/22'],
1670848527123013996,SMFRTP01,['10.70.172.0/22'],
1674221201210016096,CLTPHP01,['10.116.216.0/22'],
1674235872798005196,SEAWFP01,['10.153.128.0/22'],
1673620150575000996,BWIAPP01,['10.103.228.0/22'],
1673634245330005696,TRICCP01,['10.114.244.0/22'],
1674571173040023096,JAXBHP01,['10.38.108.0/22'],
1674573440503002896,BHMPSP01,['10.38.204.0/22'],
1674593251701003796,LASSTP01,['10.147.124.0/22'],
1674657277102021496,PWMNCP01,['10.27.16.0/22'],
1674236106404015696,WASGOP01,['10.101.128.0/22'],
1674663769466000296,ATLRBP01,['10.120.140.0/22'],
1659098725380015196,TLHFIP01,['10.117.108.0/22'],
1674235723707000296,ATLMAP01,"['10.127.12.0/22', '10.127.8.0/22']",
1674683297088000996,MEXCYP01,['10.166.104.0/22'],
1674222149936016296,MIARZP01,['10.116.228.0/22'],
1674236358376020096,ATLMSP01,['10.112.208.0/22'],
1674744520754017996,TPAJWP01,['10.38.236.0/22'],
1674759590921016896,SJOAPP01,['10.166.144.0/22'],
1674235572254016196,MRYCAP01,['10.148.148.0/22'],
1674841166563025296,PHXYFP01,['10.70.236.0/22'],
1674846426881013596,PHXYTP01,['10.70.240.0/22'],
1674835755809002696,TPAAPP01,['10.113.32.0/22'],
1674836031983000996,TPAIMP01,['10.112.92.0/22'],
1674836182849002596,LAXMDP01,['10.147.208.0/22'],
1675100462566007796,SANARP01,['10.70.72.0/22'],
1675186996427008196,TUSTXP01,['10.70.252.0/22'],
1674500086298017596,SFOMIP01,['10.70.128.0/22'],
1674837813143014896,CLTRPP01,['10.121.84.0/22'],
1674838191543018996,PSPPSP01,"['10.159.28.0/22', '10.159.24.0/22']",
1672735260562004396,MTYASP01,['10.44.8.0/22'],
1675430410927010796,CHATHP01,['10.37.232.0/22'],
1675437426375005296,BEGOXP01,['10.240.120.0/22'],
1669343395738019296,SATDSP01,['10.157.112.0/22'],
1675432423690024196,YULMAP01,['10.138.136.0/22'],
1675433816973001896,MSYDTP01,['10.120.248.0/22'],
1675433432697000696,SJOAAP01,['10.44.64.0/22'],
1675433733938003296,SEAMCP01,['10.144.140.0/22'],
1675434644000008696,MSYBRP01,['10.114.80.0/22'],
1675775465267021696,BOSPBP01,['10.96.36.0/22'],
1675434778536014096,YULWHP01,['10.61.128.0/22'],
1675775536059000796,WASRAP01,['10.107.72.0/22'],
1675433035506012996,SJORIP01,['10.165.112.0/22'],
1675775388182005696,MSYMCP01,['10.118.144.0/22'],
1675776497764018696,YYZWYP01,['10.136.164.0/22'],
1675776721649017696,NYCMTP01,['10.108.120.0/22'],
1675776272368019496,DALELP01,['10.79.140.0/22'],
1673634384395002596,DFWDTP01,['10.149.168.0/22'],
1675776585584022496,SEATAP01,['10.152.44.0/22'],
1675776341811016296,STSUKP01,['10.152.20.0/22'],
1675776423469020996,SANRGP01,['10.156.172.0/22'],
1676268211389013396,KOJSIP01,['10.177.132.0/22'],
1676048604036012696,BWIBMP01,['10.104.104.0/22'],
1676055215103013796,INDSPP01,['10.128.120.0/22'],
1676300873449012796,MSPWEP01,['10.131.248.0/22'],
1676046651302022196,BOIRIP01,['10.136.212.0/22'],
1676055298570009296,HOURDP01,['10.153.140.0/22'],
1676051971227014596,DENSAP01,['10.136.0.0/22'],
1660255073805003396,MSPPLP01,['10.137.252.0/22'],
1676052057081024296,LASNVP01,['10.146.24.0/22'],
1675776653256021196,CKBFIP01,['10.96.164.0/22'],
1676052462167021096,CHIDSP01,['10.131.192.0/22'],
1676377374853021596,PHXPVP01,['10.68.128.0/22'],
1676052552739008096,CHISBP01,['10.131.224.0/22'],
1676401225768004796,MGMAKP01,['10.38.112.0/22'],
1676055888661011596,ABYABP01,['10.112.12.0/22'],
1676047797203003496,WASOKP01,['10.107.248.0/22'],
1676468314928016996,CAKNPP01,['10.27.32.0/22'],
1676054351224021596,ABQFAP01,['10.151.8.0/22'],
1676054549313013796,DTWLIP01,['10.131.168.0/22'],
1676047887683008996,STLSAP01,['10.135.40.0/22'],
1675433596606013796,SJOCYP01,['10.160.28.0/22'],
1676055976778019596,ABYCYP01,['10.118.80.0/22'],
1676054454099015896,AGSFSP01,['10.121.48.0/22'],
1676048069552017696,SNAASP01,['10.145.236.0/22'],
1676048145162014896,AGSCHP01,['10.115.16.0/22'],
1676054818198022496,ABQNJP01,['10.73.104.0/22'],
1676564875239008796,RSTRNP01,['10.59.184.0/22'],
1676048246743016496,AGSSHP01,['10.127.168.0/22'],
1676048379517017296,AGSNWP01,['10.34.136.0/22'],
1674838294615023696,DALBRP01,['10.152.140.0/22'],
1676056127724006696,AEXCYP01,['10.123.228.0/22'],
1676048494739016496,AHNCOP01,['10.123.212.0/22'],
1676652809071004296,STLRLP01,['10.59.168.0/22'],
1676979573235005596,BUDWHP01,['10.240.188.0/22'],
1676644022677025496,AMACYP01,['10.144.104.0/22'],
1676643835268024096,ALSFIP01,['10.139.184.0/22'],
1676644437716023796,AMATSP01,['10.67.120.0/22'],
1677010573352005496,YCDCYP01,['10.59.180.0/22'],
1676644108955003296,AMAAPP01,['10.157.180.0/22'],
1676643936968004196,ALWCYP01,['10.158.156.0/22'],
1674139667556021996,DAYACP01,['10.27.28.0/22'],
1676645023313013796,AOOFIP01,['10.107.80.0/22'],
1676911554742005896,ATLBHP01,['10.113.48.0/22'],
1676644652436018196,ARBCHP01,['10.129.52.0/22'],
1676645107953001796,ARTFIP01,['10.108.184.0/22'],
1676644786058015496,AOOFSP01,['10.111.184.0/22'],
1676911912492024296,ATLCNP01,['10.34.80.0/22'],
1677091829516006596,YKFCKP01,['10.59.132.0/22'],
1676644872340005596,ARBFYP01,['10.143.84.0/22'],
1676644949191022596,AOOTAP01,['10.111.188.0/22'],
1677136394119015196,BAHERP01,['10.161.124.0/22'],
1676912676701011096,ATLEPP01,['10.113.92.0/22'],
1676912301176014196,ATLCRP01,['10.114.240.0/22'],
1676912386685000896,ATLDKP01,['10.113.80.0/22'],
1676912751322011896,ATLFIP01,['10.119.40.0/22'],
1676912155015019296,ATLDTP01,['10.113.84.0/22'],
1677176997059002396,NYCHLP01,['10.25.176.0/22'],
1676912474127014496,ATLCVP01,['10.122.56.0/22'],
1676912554492007996,ATLGAP01,['10.124.92.0/22'],
1677415161681000696,BLRTXP01,['10.178.132.0/22'],
1677467902072012596,TEST-Chris_ION1200,['10.26.253.128/25'],
1677260958926017896,ANDFIP01,['10.115.12.0/22'],
1677504885176010796,AIYCYP01,['10.106.220.0/22'],
1677508520158022996,JAXBSP01,['10.38.220.0/22'],
1677260659488005496,ATLGRP01,['10.35.20.0/22'],
1677261161990015396,ABEBVP01,['10.16.196.0/22'],
1677260775777013596,ABQCAP01,['10.145.144.0/22'],
1677260526259017996,ABISNP01,['10.64.36.0/22'],
1675776113472022996,HAFRZP01,['10.144.12.0/22'],
1677260602971008996,ALOCYP01,['10.142.212.0/22'],
1668686510952014696,PHLRWP01,['10.101.116.0/22'],
1669307057490019696,SLCLYP01,['10.151.72.0/22'],
1668687041437003396,PHLSPP01,['10.103.84.0/22'],
1668687961051017096,PDXVSP01,['10.154.176.0/22'],
1672847338682004996,YVRDTP01,['10.136.140.0/22'],
1669345133460014296,SACSNP01,['10.147.24.0/22'],
1677258087497020196,ABYTSP01,['10.126.236.0/22'],
1677258230757022396,ADMCYP01,['10.65.16.0/22'],
1677689841981017896,SUXYFP01,['10.59.80.0/22'],
1677258802179003396,ABICYP01,['10.145.140.0/22'],
1677692037875024596,LASHAP01,['10.71.72.0/22'],
1673633785995004896,DENWEP01,['10.131.236.0/22'],
1677258517470022996,ABEFIP01,['10.102.188.0/22'],
1673619424539020996,HOUMWP01,['10.152.244.0/22'],
1665175846608013696,HSVSHP01,['10.124.20.0/22'],
1670000207143018696,YVEFIP01,['10.139.124.0/22'],
1677748568825008596,ROMBGP01,['10.240.180.0/22'],
1661535501882023996,CHSSMP01,['10.125.20.0/22'],
1668688015945001296,PITCRP01,['10.99.156.0/22'],
1667578553432009096,HOUWTP01,['10.149.56.0/22'],
1668688915246021496,PHXSZP01,['10.157.28.0/22'],
1676644505273016896,AMADTP01,['10.155.84.0/22'],
1677259066097003196,CHIWBP01,['10.131.32.0/22'],
1676052159808008896,ABQFNP01,['10.151.56.0/22'],
1660916486364009996,COURIP01,['10.135.108.0/22'],
1668683283138011296,OKCSHP01,['10.154.156.0/22'],
1676644581144013696,AMASHP01,['10.64.216.0/22'],
1677764052587004496,AGRFIP01,['10.177.152.0/22'],
1678102757252011496,JAIMDP01,['10.238.160.0/22'],
1677261123321022496,AIYMLP01,['10.106.20.0/22'],
1677862594355024796,AKOFMP01,['10.48.20.0/22'],
1678122093337012096,ALBPKP01,['10.111.44.0/22'],
1677864203002024596,ALBSSP01,['10.96.152.0/22'],
1677863618735006796,ALBLAP01,['10.110.216.0/22'],
1678114985669012296,SEAOCP01,['10.70.232.0/22'],
1677862922463008896,ALBEGP01,['10.97.156.0/22'],
1677863707341004396,PITDTP01,['10.104.188.0/22'],
1677864015917003696,ALMFIP01,['10.152.168.0/22'],
1676054653280024096,AIDFIP01,['10.142.32.0/22'],
1677864395338000596,ABECVP01,['10.16.164.0/22'],
1675776896545015196,NYCESP01,['10.105.56.0/22'],
1678211680955009596,YULTXP01,['10.59.232.0/22'],
1677865032919006596,PHXSSP01,['10.150.52.0/22'],
1674837560211000296,LAXAPP01,['10.147.144.0/22'],
1677864262157006696,SFOAWP01,['10.148.52.0/22'],
1676055043429003096,AFOFIP01,['10.141.36.0/22'],
1661553389711015196,CVNCOP01,['10.154.44.0/22'],
1678292417315001596,MSYGDP01,['10.38.184.0/22'],
1670000020734016196,VELTSP01,['10.157.216.0/22'],
1676911705642002296,ALOFWP01,['10.140.20.0/22'],
1677863058124024096,ATLKEP01,['10.127.136.0/22'],
1676644367399018996,AMAFIP01,['10.150.212.0/22'],
1677595956773022096,CHSOXP01,['10.38.144.0/22'],
1677864023099017196,ATLOXP01,['10.34.84.0/22'],
1676046388591016596,ATLNEP01,['10.112.212.0/22'],
1677864331089014396,ATLPRP01,['10.126.248.0/22'],
1677866779035004396,ATLSUP01,['10.116.48.0/22'],
1677865756852009396,ATLRAP01,['10.115.44.0/22'],
1678275750199008196,TUSSEP01,['10.71.44.0/22'],
